company_id,name,registered_address_1,registered_address_2,registered_address_suite,registered_address_city,registered_address_country_id,country_registered,registered_address_zipcode,telephone_no,alternate_tele_no,fax_no,billing_address_1,billing_address_2,billing_address_suite,billing_address_city,billing_address_country_id,billing_address_zipcode,billing_telephone_number,billing_alt_telephone_no,logo_url,web_adr,overview,registration_date,active_untill_date,company_state,subscription_package,remaining_job_credit,total_user_subscription,registered_address_state,billing_address_state,contact_person_id,billing_phone_type_id,billing_alt_phone_type_id,phone_type_id,company_admin,alt_phone_type_id,email_id,sector_id,sectorname,industry_id,industryname,company_size_id,companysize,telephone_no_code,telephone_code,alternate_tele_no_code,billing_telephone_number_code,billing_alt_telephone_no_code,doc_url,is_public
1001,Ocean shipping and logistics ,Kribi,,,Kribi,38,nationality.cameroon,,679538263,679538263,,Kribi,,,Kribi,38,,679538263,679538263,1001_photo.jpg,,,2/2/18 10:31,11/30/18 0:00,1,,,,South,South,7781,3,1,3,oceanshipping05@gmail.com,1,oceanshipping05@gmail.com ,6,Industrials,48,Transportation Infrastructure,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
479,Sabtelcom sarl,"
Rue Dubois de Saligny Akwa, Douala, Camer",,,Douala,38,nationality.cameroon,,243635345,694796870,,"
Rue Dubois de Saligny Akwa, Douala, Camer",,,Douala,38,,243635345,694796870,479_photo.jpg,,,7/12/17 13:17,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3406,3,1,3,info@sabtelcom.com,1,info@sabtelcom.com,10,Utilities,63,Electrical Utilities,1,"Micro < 10 employees
",38,237,38,38,38,,t
323,DATA EG ,Caracolas,,,Malabo,66,nationality.equatorial.guinea,,555626697,555626697,,Caracolas,,,Malabo,66,,555626697,555626697,323_photo.jpg,www.dataeg.com,,3/24/17 14:25,11/30/18 0:00,1,,,,Bioko norte,Bioko norte,2906,1,1,1,soporte@dataeg.com,1,soporte@dataeg.com,7,Information Technology,51,IT Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
503,Damco Cameroun,Douala Cameroon,,,Douala,38,nationality.cameroon,, 233 50 05 , 233 50 05 ,,Douala Cameroon,,,Douala,38,, 233 50 05 , 233 50 05 ,503_photo.jpg,,,7/14/17 6:32,11/30/18 0:00,1,,,,Littoral,Littoral,3432,1,3,1,jeffry@4.emailfake.ml,3, Cameroon.sales@damco.com,6,Industrials,45,Professional Services,3,"Medium 101 - 999 employees
",38,237,38,38,38,,t
488,LE GENIE EDUCATIONAL CONSULTING,"Cite-Cicam, Douala, Cameroon",,,Douala,38,nationality.cameroon,,671313533,656321133,,"Cite-Cicam, Douala, Cameroon",,,Douala,38,,671313533,656321133,488_photo.jpg,,,7/13/17 12:39,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3416,3,1,3,contact@legenieconsulting.org,1, contact@legeniconsulting.org,6,Industrials,45,Professional Services,1,"Micro < 10 employees
",38,237,38,38,38,,t
512,Kamer Training Consulting ,Biyem-Assi Yaoundé Cameroun,,,Yaounde,38,nationality.cameroon,,222 313 342,676 544 214,,Biyem-Assi Yaoundé Cameroun,,,Yaounde,38,,222 313 342,676 544 214,512_photo.jpg,,,7/14/17 15:25,11/30/18 0:00,1,,,,Central Region,Central Region,3442,3,1,3,brock@2.fackme.gq,1,info@kamer-center.net,6,Industrials,45,Professional Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
729,GLOBAL SOLUTIONS,"Km,5 Carretera del Aeropuerto",,,Malabo,66,nationality.equatorial.guinea,,555501144,555919672,,"Km,5 Carretera del Aeropuerto",,,Malabo,66,,555501144,555919672,729_photo.jpg,,,8/9/17 9:26,11/30/18 0:00,1,,,,Bioko Norte,Bioko Norte,3964,1,1,1,pedro.juan@globsols.com,1,info@globsols.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
284,EJMA SL,Banapa,,,Malabo,66,nationality.equatorial.guinea,,222212548,555927070,,Banapa,,,Malabo,66,,222212548,555927070,284_photo.jpg,,,12/19/16 8:30,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2127,1,1,1,contact@ejmasl.com,1,contact@ejmasl.com,9,Telecommunication Services,61,Diversified Telecommunication Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
305,ABISE ,"C/ Abilio Balboha 
",,,Malabo ,66,nationality.equatorial.guinea,,222 29 40 44,222 20 60 70,,"C/ Abilio Balboha 
",,,Malabo ,66,,222 29 40 44,222 20 60 70,305_photo.jpg,,,2/9/17 14:09,11/30/18 0:00,2,,,,Bioko Norte ,Bioko Norte ,2629,1,3,1,anastaciobiaho@hotmail.com,3,abiseservicios@gmaill.com,10,Utilities,66,Multi-Utilities,1,"Micro < 10 employees
",66,240,66,66,66,,t
289,MINDTECH,"Commune d'Akanda,
Agondjé 1ère cité",,,Libreville,78,nationality.gabon,2998,6398953,4145648,,"Commune d'Akanda,
Agondjé 1ère cité",,,Libreville,78,2998,6398953,4145648,289_photo.jpg,,,1/4/17 13:23,11/30/18 0:00,2,,,,Estuaire,Estuaire,2226,1,1,1,yoangeorges2@gmail.com,1,mindtech241@gmail.com,7,Information Technology,51,IT Services,1,"Micro < 10 employees
",78,241,78,78,78,,t
290,AWEL SL,Avda Hassan Segundo,,,Malabo y Bata,66,nationality.equatorial.guinea,,222 676 068,555 876 983,,Avda Hassan Segundo,,,Malabo y Bata,66,,222 676 068,555 876 983,290_photo.jpg,,,1/13/17 9:20,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2307,1,1,1,miguelb60@hotmail.com,1,awel.grupo@gmail.com,6,Industrials,45,Professional Services,2,"Small 11 - 100 employees
",66,240,66,66,66,,t
311,Illusafrica RDC,"37, rue Mangay, C/ Kasa-Vubu, Kinshasa, RDC",,37,Kinshasa,51,nationality.congo.kinshasa,243,811911202,844807576,,"37, rue Mangay, C/ Kasa-Vubu, Kinshasa, RDC",,37,Kinshasa,51,243,811911202,844807576,311_photo.jpg,,,3/4/17 7:45,11/30/18 0:00,2,,,,Kinshasa ,Kinshasa ,2763,1,1,1,gmavitidi@gmail.com,1,gmavitidi@gmail.com,1,Consumer Discretionary,9,Media,1,"Micro < 10 employees
",51,243,51,51,51,,t
341,WEST AFRICA GOLF TOUR,"41 Udi Hills, Aso Drive
Maitama, Abuja",,,Abuja,161,nationality.nigeria,,7035999462,8177126138,,"41 Udi Hills, Aso Drive
Maitama, Abuja",,,Abuja,161,,7035999462,8177126138,341_photo.jpg,,,5/9/17 20:48,11/30/18 0:00,1,,,,FCT,FCT,3154,1,1,1,brubio@westafricagolftour.com,1,info@westafricagolftour.com,11,NonProfit ,68,NonProfit,1,"Micro < 10 employees
",160,234,160,160,160,,t
1002,MOMO COMMUNICATIONS SL,"Malabo II, Edificio Alquigesa (Planta cero)",,Planta 0,Malabo,66,nationality.equatorial.guinea,NA,555577775,222213056,,"Malabo II, Edificio Alquigesa (Planta cero)",,Planta 0,Malabo,66,NA,555577775,222213056,1002_photo.jpg,www.momocommunications.com,,2/14/18 10:51,11/30/18 0:00,1,,,,Bioko Norte,Bioko Norte,7833,1,1,1,cesarmomo@globisco.com,1,info@momocommunications.com,6,Industrials,45,Professional Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
513,Vodafone Cameroun,"Bonanjo, Douala Cameroon",,,Douala,38,nationality.cameroon,,690098887,690098887,,"Bonanjo, Douala Cameroon",,,Douala,38,,690098887,690098887,513_photo.jpg,,,7/14/17 16:42,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3443,3,1,3,yeswecanmore@rollindo.agency,1,support@vodafone.cm,7,Information Technology,49,Communications Equipment,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
504,YooMee,Douala Cameroon,,,Douala,38,nationality.cameroon,,233 50 51 00,233 50 51 00,,Douala Cameroon,,,Douala,38,,233 50 51 00,233 50 51 00,504_photo.jpg,,,7/14/17 8:11,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3433,3,1,3,awerty9900@temp-mail.pp.ua,1,reccm@yoomee.cm,7,Information Technology,51,IT Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
731,aelcenterservice ,PK8 vallée saint thomas avant le pont ,,,douala,38,nationality.cameroon,6804,652795204,99201406,,PK8 vallée saint thomas avant le pont ,,,douala yaounde kribi bert,38,6804,652795204,99201406,731_photo.jpg,,,8/9/17 10:33,11/30/18 0:00,1,,,,littoral,littoral,3966,1,3,1,mousmart@gmail.com,3,aelcenterservice@gmail.com,10,Utilities,66,Multi-Utilities,1,"Micro < 10 employees
",38,237,38,38,38,,t
732,Nexttel,990 Douala,,,douala,38,nationality.cameroon,,666000789,666000789,,990 Douala,,,douala,38,,666000789,666000789,732_photo.jpg,,,8/9/17 13:20,11/30/18 0:00,1,,,,littoral,littoral,3969,3,1,3,charlotte.milla@nexttel.com.cm,1,Charlotte.milla@nexttel.com,6,Industrials,45,Professional Services,4,"Large >1,000 employees
",38,237,38,38,38,,t
514,LAMANA Cameroon,Douala Cameroon,,,Douala,38,nationality.cameroon,,680907373,680907373,,Douala Cameroon,,,Douala,38,,680907373,680907373,514_photo.jpg,,,7/14/17 17:38,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3444,3,1,3,anonymouswe@mailscheap.us,1,passibebey@yahoo.fr,2,Consumer Staples,15,Food Products,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
511,ARCHIPEL CM,Bali Douala Cameroon,,,Douala,38,nationality.cameroon,, 656 144 363,233 421 379,,Bali Douala Cameroon,,,Douala,38,, 656 144 363,233 421 379,511_photo.jpg,,,7/14/17 14:15,11/30/18 0:00,1,,,,Littoral Region,Littoral Region,3441,1,3,1,ayoub.o@6.emailfake.ml,3,archipelcm@gmail.com,6,Industrials,45,Professional Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
736,BABEL DESIGN,C/ Rey Malabo,,,Malabo,66,nationality.equatorial.guinea,,222175175,628693780,,C/ Rey Malabo,,,Malabo,66,,222175175,628693780,736_photo.jpg,,,8/9/17 15:18,11/30/18 0:00,1,,,,Bioko Norte,Bioko Norte,3975,1,1,1,isandong@hotmail.com,1,isandong@hotmail.com,1,Consumer Discretionary,5,"Hotels, Restaurants & Leisure",1,"Micro < 10 employees
",66,240,205,66,205,,t
384,BID Media,"Malingo, Buea, Cameroon",,,Buea,38,nationality.cameroon,,674601636,674601636,,"Malingo, Buea, Cameroon",,,Buea,38,,674601636,674601636,384_photo.jpg,,,7/4/17 14:34,11/30/18 0:00,1,,,,South West Region,South West Region,3280,3,1,3,dandrickzalaka.dz@gmail.com,1,bidmedia10@gmail.com,1,Consumer Discretionary,9,Media,1,"Micro < 10 employees
",38,237,38,38,38,,t
319,2COMAPPRO sarl,3245 Avenue Degaulle - Bonapriso,,,Douala,38,nationality.cameroon,12591,233424913,674 472 158,233424913,3245 Avenue Degaulle - Bonapriso,,,Douala,38,12591,233424913,674 472 158,319_photo.jpg,http://www.2comappro.com/,,3/15/17 15:10,11/30/18 0:00,2,,,,Cameroun,Cameroun,2855,3,1,3,contact@2comappro.com,1,contact@2comappro.com,6,Industrials,47,Trading Companies & Distributors,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
257,EG MCDAN SHIPPING,CARRETERA AEROPUERTO KM 5 BIOKO NORTE . MALABO,,,MALABO,66,nationality.equatorial.guinea,240,222129501,555582095,,CARRETERA AEROPUERTO KM 5 BIOKO NORTE . MALABO,,,MALABO,66,240,222129501,555582095,257_photo.jpg,www.mcdanshipping.com,,12/14/16 13:28,11/30/18 0:00,2,,,,BIOKO NORTE,BIOKO NORTE,2080,1,1,1,abimbola@mcdanshipping.com,1,sales@mcdanshipping.com,6,Industrials,36,Air Freight & Logistics,3,"Medium 101 - 999 employees
",66,240,66,66,66,,t
304,SOCIEDAD GUINEANA DE FUMIGACION SL,Carretara de luba S/N,,,Malabo,66,nationality.equatorial.guinea,,333098818,222220101,,Carretara de luba S/N,,,Malabo,66,,333098818,222220101,304_photo.jpg,,,2/9/17 11:56,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2625,1,1,1,abraham@sgfpestcontrol.com,1,abraham@sgfpestcontrol.com,1,Consumer Discretionary,4,Diversified Consumer Services,2,"Small 11 - 100 employees
",66,240,66,66,66,,t
402,NIFTY SERVICES,"RING WAY STREET, Bamenda, Cameroon",,,Bamenda,38,nationality.cameroon,,233361505,651048525,,"RING WAY STREET, Bamenda, Cameroon",,,Bamenda,38,,233361505,651048525,402_photo.jpg,,,7/5/17 18:03,11/30/18 0:00,1,,,,North West Region,North West Region,3304,3,1,3,ndekong@gmail.com,1,Nifty@niftyservices.biz,6,Industrials,45,Professional Services,1,"Micro < 10 employees
",38,237,38,38,38,,t
288,HOTEL DE FEDERACIONES,"MALABO, BANAPA",,,MALABO,66,nationality.grenada,,222760209,222270903,,"MALABO, BANAPA",,,MALABO,66,,222760209,222270903,288_photo.jpg,,,1/4/17 13:16,11/30/18 0:00,2,,,,BIOKO NORTE,BIOKO NORTE,2225,1,1,1,directorhotelfederaciones@gmail.com,1,directorhotelfederaciones@gmail.com,1,Consumer Discretionary,5,"Hotels, Restaurants & Leisure",1,"Micro < 10 employees
",86,240-1,86,86,86,PRECIO POR HABITACION20170104133833.docx,t
216,MULTISERVICIOS GADERI,C/ Rey Malabo,,,Malabo,66,nationality.equatorial.guinea,,333092134,555783598,,C/ Rey Malabo,,,Malabo,66,,333092134,555783598,216_photo.jpg,,,12/6/16 16:05,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2027,3,1,3,benjaminesono20@gmail.com,1,benjaminesono20@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
258,SOCIEDAD ECUATOGUINEANA DE CONTRATACIONES ,Bomudi s/n,,,Bata,66,nationality.equatorial.guinea,,555 62 00 46,222 67 15 15,,Bomudi s/n,,,Bata,66,,555 62 00 46,222 67 15 15,258_photo.jpg,,,12/14/16 13:46,11/30/18 0:00,2,,,,Litoral,Litoral,2081,1,1,1,manguembomiocelestino@yahoo.es,1,s.e.c@gmail.com,10,Utilities,63,Electrical Utilities,1,"Micro < 10 employees
",66,240,66,66,66,,t
738,ATM,c/ Rey Malabo,,,Malabo,66,nationality.equatorial.guinea,,222006184,222235436,,c/ Rey Malabo,,,Malabo,66,,222006184,222235436,738_photo.jpg,,,8/10/17 12:34,11/30/18 0:00,1,,,,Bioko Norte,Bioko Norte,3986,1,1,1,terramadre2016@gmail.com,1,terramadre2016@gmail.com,2,Consumer Staples,15,Food Products,1,"Micro < 10 employees
",66,240,66,66,66,,t
542,BONGAM AND YOUMBI LAW FIRM,Rue Beybey Eyidi - Akwa P. O Box 3449,,,DOUALA,38,nationality.cameroon,,233 427 456,677 202 392,,Rue Beybey Eyidi - Akwa P. O Box 3449,,,DOUALA,38,,233 427 456,677 202 392,542_photo.jpg,bongamandyoumbilawfirm.org/,,7/19/17 9:47,11/30/18 0:00,1,,,,LITTORAL,LITTORAL,3489,3,1,3,info@bongamandyoumbilawfirm.org,1,info@bongamandyoumbilawfirm.org,1,Consumer Discretionary,4,Diversified Consumer Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
398,RURAL WORLD RESOURCES INTERNATIONAL,"Bamenda, Cameroon",,,Bamenda,38,nationality.cameroon,,33113138,676237657,,"Bamenda, Cameroon",,,Bamenda,38,,33113138,676237657,398_photo.jpg,,,7/5/17 12:23,11/30/18 0:00,1,,,,North West Region,North West Region,3299,3,1,3,chicharles2014@gmail.com,1,info@tese.com,3,Energy,19,Energy Equipment & Services,1,"Micro < 10 employees
",38,237,38,38,38,,t
317,ITM AFRICA,"775,Avenue Kasavubu
Quartier Makutano
",,,Lubumbashi,51,nationality.congo.kinshasa,243,828502119,829783821,,"775,Avenue Kasavubu
Quartier Makutano
",,,Lubumbashi,51,243,828502119,829783821,317_photo.jpg,www.itmafrica.com,,3/10/17 8:32,11/30/18 0:00,2,,,,KATANGA,KATANGA,2814,3,1,3,donatien@itmafrica.com,1,kin@itmafrica.com,10,Utilities,66,Multi-Utilities,3,"Medium 101 - 999 employees
",51,243,51,51,51,2017 ITM COMPANY PROFILE_opt - Copie20170310082541.pdf,t
253,JENAR SERVICIOS,"B/Lampert
S/N- Malabo",,,Malabo,66,nationality.equatorial.guinea,,222008289,222037955,,"B/Lampert
S/N- Malabo",,,Malabo,66,,222008289,222037955,253_photo.jpg,,,12/9/16 13:51,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2069,1,1,1,consultoriajenarge@gmail.com,1,consultoriajenarge@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
134,CCEI BANK GE,AV Malabo II,,,Malabo,66,nationality.grenada,428,333092910,222009343,,AV Malabo II,,,Malabo,66,428,333092910,222009343,134_photo.jpg,www.cceibankge.com,,10/10/16 10:39,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,1573,3,1,3,e.esimi@cceibankge.com,1,contact@cceibankge.com,4,Financials,21,Banks,3,"Medium 101 - 999 employees
",86,240-1,86,86,86,,t
280,Sociedad de Pescadores de Annobon,Ela NGUEMA,,,Malabo,66,nationality.equatorial.guinea,,222233828,222273961,,Ela NGUEMA,,,Malabo,66,,222233828,222273961,280_photo.jpg,,,12/15/16 14:04,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2112,1,1,1,sociedaddepescadoresannobon@gmail.com,1,sociedaddepescadoresannobon@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
306,AFELCO ENGINEERING,"Anda. Parques de África
Barrio Caracolas",,,Malabo,66,nationality.equatorial.guinea,,222651190,911935153,,"Anda. Parques de África
Barrio Caracolas",,,Malabo,66,,222651190,911935153,306_photo.jpg,,,2/9/17 14:47,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2630,1,3,1,eusebiogonzalez@afelco.com,3,eusebiogonzalez@afelco.com,6,Industrials,40,Construction & Engineering,2,"Small 11 - 100 employees
",66,240,205,66,205,,t
235,INESEGE SL,B/Semu,,,Malabo,66,nationality.grenada,,222217779,222249632,,B/Semu,,,Malabo,66,,222217779,222249632,235_photo.jpg,,,12/7/16 16:49,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2049,1,1,1,inesegesl@outlook.com,1,inesegesl@outlook.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",86,240-1,86,86,86,,t
168,CEPROCS,"C/ Patricio Lumumba
Malabo",,,Malabo,66,nationality.equatorial.guinea,,222231529,555918952,,"C/ Patricio Lumumba
Malabo",,,Malabo,66,,222231529,555918952,168_photo.jpg,www.icubefarm.com,,11/22/16 11:25,11/30/18 0:00,2,,,,Bioco Norte,Bioco Norte,1884,1,1,1,ceprocs.sl@gmail.com,1,ceprocs.sl@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,2,"Small 11 - 100 employees
",66,240,66,66,66,,t
990,Tee Packaging,Akwa Carrefour ideale,,"Boulevard La Republique, ",Douala,38,nationality.cameroon,CMR,698980204,655631822,,Akwa Carrefour ideale,,"Boulevard La Republique, ",Douala,38,CMR,698980204,655631822,990_photo.jpg,,,11/24/17 14:43,11/30/18 0:00,1,,,,Littoral,Littoral,6784,1,1,1,etone.teepackaging@yahoo.com,1,info@teepackaging.com,2,Consumer Staples,15,Food Products,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
113,K5 OIL CENTRE,"CARRETERA AEROPUERTO KM5
MALABO",,,MALABO,66,nationality.equatorial.guinea,,222196432,,,"CARRETERA AEROPUERTO KM5
MALABO",,,MALABO,66,,222196432,,113_photo.jpg,,,7/25/16 14:51,11/30/18 0:00,1,,,,BIOKO NORTE,BIOKO NORTE,1392,3,1,3,accountingk5@k5oilcentre.net,1,accountingk5@k5oilcentre.net,6,Industrials,39,Commercial Services & Supplies,3,"Medium 101 - 999 employees
",66,240,205,205,205,,f
238,GABINETE SALVA,"C/ NIGERIA
MALABO",,,Malabo,66,nationality.grenada,,22256619,222014688,,"C/ NIGERIA
MALABO",,,Malabo,66,,22256619,222014688,238_photo.jpg,,,12/7/16 16:55,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2052,1,1,1,filibertoelamicha@hotmail.com,1,mongannam@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",86,240-1,86,66,66,,t
745,BINS Inside,Douala-CAMEROUN,,,Douala,38,nationality.cameroon,,665112665,675701625,,Douala-CAMEROUN,,,Douala,38,,665112665,675701625,745_photo.jpg,,,8/14/17 8:22,11/30/18 0:00,1,,,,Littoral,Littoral,4026,3,1,3,serge.ndoumbock@gmail.com,1,inside.bins@gmail.com,6,Industrials,45,Professional Services,1,"Micro < 10 employees
",38,237,38,38,38,,t
972,LUCAS ESCALADA MANAGEMENT,Malabo,,,Malabo,66,nationality.equatorial.guinea,,222704389,555582037,,Malabo,,,Malabo,66,,222704389,555582037,972_photo.jpg,,,10/16/17 10:33,11/30/18 0:00,1,,,,Bioko Norte,Bioko Norte,5671,1,1,1,mujerideal2015@yahoo.com,1,organizacion@mujerideal-ge.org,1,Consumer Discretionary,9,Media,1,"Micro < 10 employees
",66,240,66,66,66,,t
244,SEINGAM SL,"C/ Africa
Malabo",,,Malabo,66,nationality.equatorial.guinea,,222270122,2222633617,,"C/ Africa
Malabo",,,Malabo,66,,222270122,2222633617,244_photo.jpg,,,12/8/16 12:49,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2059,1,1,1,seingam.sl@gmail.com,1,seingam.sl@gmail.com,7,Information Technology,51,IT Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
158,GREEN FOOD SL,Basupu del Oeste SN,,,Malabo,66,nationality.grenada,,555296351,222213747,,Basupu del Oeste SN,,,Malabo,66,,555296351,222213747,158_photo.jpg,www.icubefarm.com,,11/20/16 12:42,11/30/18 0:00,2,,,,Bioco Norte,Bioco Norte,1862,1,1,1,javier.pecho@gmail.com,1,infogreenfoodsl@gmail.com,2,Consumer Staples,14,Food & Staples Retailing,1,"Micro < 10 employees
",86,240-1,86,86,86,,t
163,TALLER DE ARTE GUINEO BANTU,"C/ AMANCER DE AFRICA 
S/N",,,Malabo,66,nationality.equatorial.guinea,,222171663,222217814,,"C/ AMANCER DE AFRICA 
S/N",,,Malabo,66,,222171663,222217814,163_photo.jpg,www.icubefarm.com,,11/21/16 11:28,11/30/18 0:00,2,,,,Bioco Norte,Bioco Norte,1870,1,1,1,raquel_ehapo@yahoo.com,1,visamu3@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,2,"Small 11 - 100 employees
",66,240,66,66,66,,t
279,AZIOGE SL MULTISERVICIOS,"Bata
B/ Nkuantoma",,,Bata,66,nationality.equatorial.guinea,,222276511,666187505,,"Bata
B/ Nkuantoma",,,Bata,66,,222276511,666187505,279_photo.jpg,,,12/15/16 13:59,11/30/18 0:00,0,,,,Litoral,Litoral,2111,1,1,1,aziogeslmultiservicios@gmail.com,1,aziogeslmultiservicios@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
282,MEGA COMPUTER INFORMATIQUE,"B/ Carracolas- parques de Africa S/N
Malabo",,,Malabo,66,nationality.equatorial.guinea,,222732180,551260446,,"B/ Carracolas- parques de Africa S/N
Malabo",,,Malabo,66,,222732180,551260446,282_photo.jpg,,,12/15/16 15:22,11/30/18 0:00,0,,,,Bioko Norte,Bioko Norte,2114,1,1,1,megacomputerinformatique@gmail.com,1,megacomputerinformatique@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",66,240,66,66,66,,t
285,IFSL,"B/ Paraiso
Malabo",,,Malabo,66,nationality.grenada,,555545622,222700187,,"B/ Paraiso
Malabo",,,Malabo,66,,555545622,222700187,285_photo.jpg,,,12/21/16 8:42,11/30/18 0:00,2,,,,Bioko Norte,Bioko Norte,2145,1,1,1,ifslgq@gmail.com,1,ifslgq@gmail.com,1,Consumer Discretionary,4,Diversified Consumer Services,1,"Micro < 10 employees
",86,240-1,86,86,86,,t
867,Africa Designs Innovation,BP 1928 Yaoundé,,,Yaounde,38,nationality.cameroon,,243007134,677447134,,BP 1928 Yaoundé,,,Yaounde,38,,243007134,677447134,867_photo.jpg,www.adi.cm,,9/11/17 2:05,11/30/18 0:00,1,,,,Centre,Centre,4769,3,1,3,krystel.nopoudem@gmail.com,1,krystel.nopoudem@gmail.com,6,Industrials,45,Professional Services,1,"Micro < 10 employees
",38,237,38,38,38,,t
737,Business solutions team,Sodium bonaberi box 1302 Douala,,,Douala,38,nationality.cameroon,,677056364,677555571,,Sodium bonaberi box 1302 Douala,,,Douala,38,,677056364,677555571,737_photo.jpg,,,8/10/17 12:28,11/30/18 0:00,1,,,,Littoral,Littoral,3985,1,1,1,roland850ntah@yahoo.com,1,Roland850ntah@yahoo.com,7,Information Technology,54,Software,1,"Micro < 10 employees
",38,237,38,38,38,,t
739,grateful engineering global limited,Akwa Douala,,,douala,38,nationality.cameroon,,233431955,673322865,,Akwa Douala,,,douala,38,,233431955,673322865,739_photo.jpg,www.intelhrc.com,,8/11/17 8:33,11/30/18 0:00,1,,,,littoral,littoral,3998,3,1,3,Melvis@gratoengineering.com ,1,Melvis@gratoengineering.com,9,Telecommunication Services,61,Diversified Telecommunication Services,1,"Micro < 10 employees
",38,237,38,38,38,,f
740,Grateful Engineering ,Akwa behind orange head office,,,douala,38,nationality.cameroon,,673322865,673322865,,Akwa behind orange head office,,,douala,38,,673322865,673322865,740_photo.jpg,www.gratoengineerimg.com,,8/11/17 8:45,11/30/18 0:00,1,,,,littoral,littoral,4000,3,1,3,melvis@gratoengineering.com,1,melvis@gratoengineering.com,6,Industrials,45,Professional Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
719,pole Rh sarl,B.P 10 335,,,douala,38,nationality.cameroon,,233 431 086,678 885 877,,B.P 10 335,,,douala,38,,233 431 086,678 885 877,719_photo.jpg,,,8/8/17 13:41,11/30/18 0:00,1,,,,littoral,littoral,3946,3,1,3,njoyapolerh@gmail.com,1,polerh.emploi@gmail.com,6,Industrials,45,Professional Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,t
312,Germann Bau und Solar,LOGPOM Face foyer TODJOM,,,DOUALA,38,nationality.cameroon,,696647496,673858402,,LOGPOM Face foyer TODJOM,,,DOUALA,38,,696647496,673858402,312_photo.jpg,,,3/8/17 10:50,11/30/18 0:00,2,,,,Littoral,Littoral,2799,1,1,1,bouendeu90@gmail.com,1,gerbauusolar@gmail.com,3,Energy,19,Energy Equipment & Services,2,"Small 11 - 100 employees
",38,237,38,38,38,,f
159,AFROM GUINEA,Bata,,,Bata,66,nationality.equatorial.guinea,,222250747,222275586,,Bata,,,Bata,66,,222250747,222275586,159_photo.jpg,www.icubefarm.com,,11/20/16 13:04,11/30/18 0:00,0,,,,Litoral,Litoral,1863,1,1,1,afromguinea@yahoo.fr,1,afromguinea@yahoo.fr,6,Industrials,40,Construction & Engineering,3,"Medium 101 - 999 employees
",66,240,66,66,66,,t
